Geography,Year,Sex,Age,Prevalence Rate,Prevalent Cases,Population,Standard Error,Standard Score,Alberta Rate,Disease,State,Population At-Risk
Z1-SouthZone,2009,MALE,65to69,6.9334,354.0072111,5105.852693,0.3555,-3.5810000000000004,8.20651,Asthama,Alberta,0.0
Z1-SouthZone,2009,MALE,70to74,8.6208,343.5046447,3984.587854,0.44464,-2.295,9.64141,Asthama,Alberta,0.0
Z1-SouthZone,2009,MALE,75to79,9.2796,317.9209095,3426.0322950000004,0.4957,-2.9939999999999998,10.763589999999999,Asthama,Alberta,0.0
Z1-SouthZone,2009,MALE,80to84,10.079,235.0445663,2331.964525,0.62342,-2.693,11.75813,Asthama,Alberta,0.0
Z1-SouthZone,2009,MALE,85+,10.331,180.7314345,1749.36529,0.7277100000000001,-2.326,12.023660000000001,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,00to39,14.672,23343.21863,159100.5224,0.08871,19.042,12.98283,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,40to44,9.5846,1657.288679,17291.078,0.22386999999999999,2.986,8.9162,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,45to49,9.137,1862.554953,20384.64509,0.20181,0.8190000000000001,8.9718,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,50to54,8.8812,1823.747833,20534.89517,0.19852,-0.665,9.01315,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,55to59,8.8332,1549.7107330000001,17544.11648,0.21425,-1.7919999999999998,9.217139999999999,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,60to64,9.1373,1319.465702,14440.417109999999,0.23978000000000002,-2.114,9.64428,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,65to69,9.7091,1062.612206,10944.50489,0.28302,-2.762,10.49075,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,70to74,9.5962,814.770562,8490.546122,0.31965,-4.447,11.01777,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,75to79,10.222999999999999,746.7338525,7304.775884000001,0.35445,-4.198,11.71059,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,80to84,10.603,606.5412957000001,5720.539724,0.40706,-3.728,12.120569999999999,Asthama,Alberta,0.0
Z1-SouthZone,2010,BOTH,85+,9.8459,535.6368892,5440.176716,0.40394,-5.046,11.884319999999999,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,00to39,13.376,10248.19067,76615.53086,0.12297999999999999,10.995,12.02403,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,40to44,11.591,978.6440687999999,8442.804103,0.3484,2.299,10.79049,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,45to49,11.16,1106.54085,9915.389801000001,0.31621,0.43,11.02396,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,50to54,11.136,1121.535989,10071.57895,0.31345,-0.302,11.230310000000001,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,55to59,10.818,944.7224141,8732.562595,0.33239,-1.729,11.393130000000001,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,60to64,11.235,828.6764718,7376.151962999999,0.36769,-1.7109999999999999,11.86351,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,65to69,11.905,671.2688208,5638.486946,0.43128,-1.489,12.54745,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,70to74,10.707,476.3446442,4448.988918999999,0.46356,-3.451,12.30644,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,75to79,11.307,439.18668269999995,3884.20513,0.50812,-2.4130000000000003,12.53315,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,80to84,10.622,351.8889133,3312.93477,0.5353100000000001,-3.352,12.41577,Asthama,Alberta,0.0
Z1-SouthZone,2010,FEMALE,85+,9.7409,356.3110037,3657.881334,0.49026000000000003,-4.2410000000000005,11.8199,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,00to39,15.876,13095.02796,82484.9915,0.12724000000000002,15.629000000000001,13.88701,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,40to44,7.6698,678.6446103999999,8848.273893000001,0.2829,1.778,7.1668,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,45to49,7.2213,756.0141027000001,10469.255290000001,0.25297,0.696,7.04515,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,50to54,6.7112,702.2118439,10463.31622,0.24461,-0.945,6.94233,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,55to59,6.8659,604.9883191,8811.553885,0.26939,-1.099,7.16202,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,60to64,6.9475,490.78923030000004,7064.2651430000005,0.30251,-1.653,7.44767,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,65to69,7.3755,391.34338560000003,5306.0179450000005,0.35882,-2.718,8.35056,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,70to74,8.3737,338.42591780000004,4041.5572030000003,0.43571000000000004,-2.7889999999999997,9.58878,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,75to79,8.9911,307.5471698,3420.570754,0.4891,-3.585,10.7447,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,80to84,10.577,254.65238230000003,2407.604954,0.62678,-1.82,11.717989999999999,Asthama,Alberta,0.0
Z1-SouthZone,2010,MALE,85+,10.062000000000001,179.3258855,1782.295382,0.71255,-2.7430000000000003,12.01576,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,00to39,14.739,23513.68025,159533.8728,0.08875,18.910999999999998,13.06059,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,40to44,9.988999999999999,1729.373773,17312.74678,0.22789,3.2769999999999997,9.24214,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,45to49,9.462,1858.7192890000001,19643.96134,0.20883000000000002,1.304,9.189739999999999,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,50to54,9.1614,1885.3916940000001,20579.635980000003,0.20109000000000002,-0.507,9.26336,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,55to59,9.2506,1701.203393,18390.12008,0.21366,-0.8029999999999999,9.42211,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,60to64,9.1849,1377.9766710000001,15002.67683,0.23579,-2.8339999999999996,9.853060000000001,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,65to69,9.9762,1125.806418,11284.92274,0.28210999999999997,-2.365,10.6434,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,70to74,9.5306,830.6310639,8715.441653,0.31453000000000003,-4.867,11.06137,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,75to79,10.561,769.8510931,7289.773537,0.35996,-3.56,11.84211,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,80to84,10.704,621.5167602000001,5806.583079,0.40571999999999997,-3.448,12.10247,Asthama,Alberta,0.0
Z1-SouthZone,2011,BOTH,85+,9.8332,551.2826868,5606.350163,0.39768000000000003,-5.526,12.03078,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,00to39,13.366,10309.82335,77132.16286,0.12253,10.75,12.04924,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,40to44,11.902999999999999,1012.2101460000001,8503.820411,0.35115999999999997,2.3569999999999998,11.075460000000001,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,45to49,11.651,1111.326675,9538.445673999999,0.32850999999999997,0.836,11.37623,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,50to54,11.198,1131.853969,10108.05139,0.31365,-0.721,11.423630000000001,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,55to59,11.357999999999999,1036.166145,9122.425885999999,0.33221999999999996,-1.0270000000000001,11.69962,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,60to64,11.259,857.1503773000001,7612.896494,0.36228,-2.546,12.181510000000001,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,65to69,12.07,705.1977775,5842.677208,0.4262,-1.557,12.7335,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,70to74,10.829,494.34731239999996,4565.067618,0.45992,-3.6319999999999997,12.499319999999999,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,75to79,11.89,459.86895719999995,3867.7466259999997,0.52044,-1.8030000000000002,12.82811,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,80to84,11.134,371.18395489999995,3333.75923,0.54479,-2.748,12.631269999999999,Asthama,Alberta,0.0
Z1-SouthZone,2011,FEMALE,85+,9.5846,359.64946480000003,3752.35296,0.48057,-5.0,11.98772,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,00to39,16.024,13203.8569,82401.70993,0.12779000000000001,15.668,14.021510000000001,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,40to44,8.1413,717.1636277000001,8808.926362999999,0.29136999999999996,2.13,7.52084,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,45to49,7.3959,747.3926137,10105.51567,0.26033,0.9590000000000001,7.14625,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,50to54,7.196000000000001,753.5377255,10471.58459,0.25254,-0.193,7.244739999999999,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,55to59,7.1759,665.0372477000001,9267.694193000001,0.26809,-0.387,7.27959,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,60to64,7.0479,520.8262938,7389.780339,0.29774,-1.712,7.55775,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,65to69,7.7286,420.60864019999997,5442.245535,0.36199000000000003,-2.062,8.47511,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,70to74,8.1025,336.2837515,4150.374035,0.42356000000000005,-3.2239999999999998,9.46795,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,75to79,9.0584,309.98213589999995,3422.026911,0.49063999999999997,-3.315,10.6848,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,80to84,10.123,250.33280519999997,2472.823849,0.60658,-2.094,11.39377,Asthama,Alberta,0.0
Z1-SouthZone,2011,MALE,85+,10.335999999999999,191.63322209999998,1853.997202,0.70703,-2.52,12.11772,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,00to39,14.638,23523.05848,160697.5995,0.08818,19.218,12.943480000000001,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,40to44,10.398,1790.151375,17215.67564,0.23264,4.126,9.438410000000001,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,45to49,9.6072,1809.31043,18832.8735,0.21474000000000001,1.109,9.36908,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,50to54,9.5501,1970.319513,20631.37705,0.20462,0.151,9.519260000000001,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,55to59,9.3996,1779.292711,18929.53456,0.2121,-1.047,9.62162,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,60to64,9.4324,1439.759552,15264.03155,0.23656999999999997,-2.512,10.026530000000001,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,65to69,10.041,1216.4625369999999,12114.88013,0.27305999999999997,-2.52,10.72913,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,70to74,9.6984,869.34971,8963.859604000001,0.31256999999999996,-5.043,11.27467,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,75to79,10.136000000000001,734.4666275000001,7246.032198000001,0.35455,-4.851,11.85595,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,80to84,11.017000000000001,650.2565686,5902.484316,0.40753,-3.468,12.429839999999999,Asthama,Alberta,0.0
Z1-SouthZone,2012,BOTH,85+,9.8932,571.1677497999999,5773.352551,0.39295,-5.74,12.14858,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,00to39,13.237,10281.6669,77675.40396,0.1216,10.993,11.899989999999999,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,40to44,12.196,1034.032407,8478.255308,0.3554,2.4619999999999997,11.32141,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,45to49,11.917,1096.854748,9203.772387,0.33771999999999996,1.0290000000000001,11.57005,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,50to54,11.686,1182.322842,10117.85261,0.31937,-0.212,11.75319,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,55to59,11.65,1101.633366,9456.291731,0.32991,-0.89,11.9433,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,60to64,11.145999999999999,859.7619384999999,7713.439359,0.35833000000000004,-3.2289999999999996,12.30327,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,65to69,12.333,770.9680413,6251.2891,0.41588,-1.262,12.85786,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,70to74,11.388,532.5095903,4676.054861,0.46455,-3.242,12.89429,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,75to79,11.440999999999999,442.8941548,3871.237682,0.51158,-3.042,12.99685,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,80to84,11.544,384.3201006,3329.30407,0.55381,-2.593,12.97942,Asthama,Alberta,0.0
Z1-SouthZone,2012,FEMALE,85+,9.5582,367.6229978,3846.1570090000005,0.47408999999999996,-5.3260000000000005,12.0832,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,00to39,15.949000000000002,13241.39158,83022.19555,0.12707000000000002,15.850999999999999,13.935089999999999,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,40to44,8.6538,756.1189678999999,8737.420333,0.30079,3.265,7.67183,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,45to49,7.399,712.4556824,9629.101111,0.26675,0.35200000000000004,7.305219999999999,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,50to54,7.4951,787.9966711,10513.52443,0.2568,0.308,7.41597,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,55to59,7.1534,677.6593447,9473.242832,0.26478,-1.052,7.43198,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,60to64,7.6815,579.9976137,7550.59219,0.30646,-0.353,7.78955,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,65to69,7.5976,445.4944959,5863.591025,0.34602,-2.71,8.53548,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,70to74,7.8558,336.84011969999995,4287.804743,0.41088,-3.9930000000000003,9.49623,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,75to79,8.6397,291.5724728,3374.7945159999995,0.48362,-3.886,10.519,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,80to84,10.335,265.936468,2573.180246,0.60011,-2.282,11.70439,Asthama,Alberta,0.0
Z1-SouthZone,2012,MALE,85+,10.562000000000001,203.54475209999998,1927.1955420000002,0.70011,-2.449,12.27628,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,00to39,14.575999999999999,23575.30283,161742.2444,0.08774,20.598000000000003,12.76861,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,40to44,10.432,1815.90855,17406.71515,0.23169,3.318,9.66357,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,45to49,10.107999999999999,1829.9509739999999,18104.85856,0.22401999999999997,2.342,9.58281,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,50to54,10.005,2053.940929,20528.61217,0.20943,1.2009999999999998,9.75376,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,55to59,9.7009,1880.6250539999999,19386.14874,0.21256999999999998,-0.504,9.808019999999999,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,60to64,9.4188,1482.554379,15740.3156,0.23281,-3.346,10.19788,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,65to69,10.135,1290.373982,12731.96906,0.26746,-2.079,10.69094,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,70to74,9.9946,935.9482444,9364.56722,0.30994,-4.294,11.3255,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,75to79,10.37,756.9029864,7298.632979999999,0.35686999999999997,-4.697,12.04668,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,80to84,10.982999999999999,646.4426614,5885.862294,0.40756,-3.352,12.34891,Asthama,Alberta,0.0
Z1-SouthZone,2013,BOTH,85+,10.132,605.7551377999999,5978.449831,0.39027,-5.62,12.325460000000001,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,00to39,13.134,10271.17787,78201.9432,0.12079000000000001,11.575,11.73612,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,40to44,12.370999999999999,1052.514041,8507.822137000001,0.35696,2.101,11.62117,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,45to49,12.282,1095.29014,8917.695265,0.34758,1.605,11.72445,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,50to54,12.356,1248.858908,10107.015290000001,0.32734,0.9990000000000001,12.02933,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,55to59,12.08,1178.308506,9754.249264,0.32997,-0.251,12.16273,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,60to64,11.023,869.4411858999999,7887.563824,0.35263,-4.0,12.43355,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,65to69,12.27,809.8097877,6599.760867,0.40387,-1.565,12.90221,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,70to74,12.083,585.1572352000001,4842.961734,0.46834,-2.3,13.15996,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,75to79,11.387,445.0166983,3908.0050100000003,0.5081399999999999,-3.577,13.204920000000001,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,80to84,12.128,399.4710315,3293.871843,0.5688,-1.5619999999999998,13.016210000000001,Asthama,Alberta,0.0
Z1-SouthZone,2013,FEMALE,85+,9.9687,391.12686339999993,3923.5359369999996,0.47828000000000004,-4.937,12.32975,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,00to39,15.925,13304.12496,83540.30124,0.1266,17.209,13.746789999999999,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,40to44,8.5785,763.3945094,8898.893011,0.29686999999999997,2.5140000000000002,7.832139999999999,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,45to49,7.9966,734.6608346,9187.163293000001,0.28299,1.4909999999999999,7.574560000000001,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,50to54,7.7251,805.0820211,10421.59688,0.26153000000000004,0.503,7.59346,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,55to59,7.2916,702.316548,9631.899474,0.26492,-1.113,7.5864899999999995,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,60to64,7.8076,613.1131931,7852.751779000001,0.30276,-0.654,8.005560000000001,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,65to69,7.8367,480.56419400000004,6132.208194,0.34319,-1.7,8.419989999999999,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,70to74,7.7581,350.79100919999996,4521.605486,0.39783,-3.9589999999999996,9.332930000000001,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,75to79,9.1985,311.88628819999997,3390.6279700000005,0.49632,-3.0180000000000002,10.69623,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,80to84,9.5283,246.9716299,2591.990451,0.5767,-3.38,11.47745,Asthama,Alberta,0.0
Z1-SouthZone,2013,MALE,85+,10.445,214.62827439999998,2054.9138940000003,0.6746800000000001,-2.7760000000000002,12.31733,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,00to39,14.495,23660.39635,163237.0144,0.08713,21.569000000000003,12.61514,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,40to44,10.78,1901.559883,17639.66767,0.2335,3.745,9.905569999999999,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,45to49,10.565,1845.835835,17472.004,0.23255,3.406,9.77242,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,50to54,10.199,2079.194688,20386.65246,0.21195,0.872,10.01389,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,55to59,9.9697,1964.2688469999998,19702.43392,0.21344000000000002,-0.312,10.03623,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,60to64,9.6562,1582.124733,16384.5065,0.23075,-3.242,10.40434,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,65to69,10.154,1351.933691,13314.06302,0.26177,-2.369,10.77421,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,70to74,10.308,1017.1972279999999,9867.805868000001,0.3061,-3.91,11.50515,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,75to79,10.33,768.1549514,7436.080905,0.35294000000000003,-4.805,12.02612,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,80to84,10.790999999999999,637.5943357000001,5908.6733619999995,0.40363000000000004,-4.2410000000000005,12.50278,Asthama,Alberta,0.0
Z1-SouthZone,2014,BOTH,85+,10.417,636.6878222999999,6111.744171,0.39076,-4.815,12.29889,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,00to39,13.020999999999999,10314.058490000001,79213.31485,0.11957000000000001,12.019,11.58345,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,40to44,12.879000000000001,1099.5408419999999,8537.157032,0.36254000000000003,2.739,11.8866,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,45to49,12.772,1109.8523089999999,8689.967985,0.35805,2.34,11.93385,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,50to54,12.535,1257.727093,10033.94038,0.33055,0.755,12.28513,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,55to59,12.418,1234.536106,9941.897883,0.33074000000000003,-0.011000000000000001,12.421,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,60to64,11.197000000000001,924.4195442,8255.925136,0.34704,-4.098,12.61926,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,65to69,12.357000000000001,844.3799088,6833.179319,0.39810999999999996,-1.5830000000000002,12.98738,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,70to74,12.299000000000001,632.699816,5144.1662799999995,0.45792,-2.546,13.465229999999998,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,75to79,11.568,461.3528686000001,3988.3233609999997,0.50644,-3.415,13.29698,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,80to84,12.055,395.1672583,3278.100418,0.5686899999999999,-2.175,13.2918,Asthama,Alberta,0.0
Z1-SouthZone,2014,FEMALE,85+,10.106,403.2114107,3989.71275,0.47718999999999995,-4.874,12.43195,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,00to39,15.884,13346.33786,84023.69952000001,0.1261,18.184,13.59102,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,40to44,8.811,802.0190411,9102.510638,0.2971,2.549,8.05363,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,45to49,8.3806,735.9835262999999,8782.036016,0.29569,2.1959999999999997,7.731210000000001,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,50to54,7.9348,821.4675945,10352.71208,0.26564,0.332,7.846610000000001,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,55to59,7.4764,729.7327403,9760.536035,0.26621999999999996,-1.129,7.77694,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,60to64,8.0913,657.7051892999999,8128.581365999999,0.30246999999999996,-0.47600000000000003,8.23528,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,65to69,7.8316,507.5537824,6480.883703,0.33373,-1.994,8.49703,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,70to74,8.1399,384.497412,4723.639588,0.39786,-3.155,9.3951,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,75to79,8.8986,306.8020828,3447.757543,0.4849,-3.4,10.54721,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,80to84,9.2158,242.42707740000003,2630.572945,0.56396,-4.031000000000001,11.48887,Asthama,Alberta,0.0
Z1-SouthZone,2014,MALE,85+,11.002,233.4764116,2122.031421,0.6793,-1.548,12.05385,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,00to39,14.489,23640.32353,163164.5669,0.08714,21.409000000000002,12.62309,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,40to44,11.405999999999999,2029.9524780000002,17797.57941,0.23828000000000002,4.569,10.31713,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,45to49,10.794,1837.303564,17021.22176,0.23785,3.094,10.05833,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,50to54,10.65,2106.465846,19779.881080000003,0.21933000000000002,1.5830000000000002,10.302439999999999,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,55to59,10.001,1993.120483,19928.67678,0.21252,-1.6640000000000001,10.35493,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,60to64,10.171,1736.040581,17068.709730000002,0.23135999999999998,-1.913,10.613539999999999,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,65to69,10.39,1453.476023,13989.576659999999,0.25798000000000004,-2.3409999999999997,10.99357,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,70to74,10.638,1094.388092,10287.692159999999,0.30398000000000003,-3.517,11.70693,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,75to79,10.122,759.4107740000001,7502.762129000001,0.34820999999999996,-5.438,12.01518,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,80to84,10.804,636.9082403,5894.976385,0.40431999999999996,-4.476,12.614180000000001,Asthama,Alberta,0.0
Z1-SouthZone,2015,BOTH,85+,10.559000000000001,660.6543937999999,6256.852221,0.38850999999999997,-4.753,12.405660000000001,Asthama,Alberta,0.0
Z1-SouthZone,2015,FEMALE,00to39,12.94,10261.40487,79298.45346,0.11919,11.652000000000001,11.55145,Asthama,Alberta,0.0
Z1-SouthZone,2015,FEMALE,40to44,13.329,1151.5627,8639.451389,0.36567,3.031,12.22069,Asthama,Alberta,0.0
Z1-SouthZone,2015,FEMALE,45to49,13.029000000000002,1101.2234369999999,8452.219386,0.36615,2.2880000000000003,12.191189999999999,Asthama,Alberta,0.0
Z1-SouthZone,2015,FEMALE,50to54,12.978,1277.40934,9842.699242,0.33874,1.268,12.548589999999999,Asthama,Alberta,0.0
Z1-SouthZone,2015,FEMALE,55to59,12.289000000000001,1227.684878,9990.225869,0.32847,-1.274,12.707410000000001,Asthama,Alberta,0.0
Z1-SouthZone,2015,FEMALE,60to64,12.112,1049.22865,8662.856948999999,0.35054,-2.2119999999999997,12.887360000000001,Asthama,Alberta,0.0
